Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
7144,Suzuki Swift,Wagon,Petrol,25862.85,2018,Automatic,11193.86,20.3,5,6,4,6,550,1,5,,FWD
7145,Tesla Model 3,SUV,Electric,59833.71,2023,Automatic,40846.53,29.9,8,5,6,6,1317.65,5,5,97.1,FWD
7146,Kia Niro EV,Hatchback,Electric,32351.07,2016,Automatic,23625.7,27.6,6,7,7,7,1673.05,4,5,72,AWD
7147,Audi Q7,Sedan,Hybrid,140633.07,2012,Automatic,104593.2,8.4,9,10,9,10,4295.45,3,5,,AWD
7148,Mercedes C-Class,Coupe,Hybrid,178009.8,2024,Automatic,147845.48,10.5,8,6,9,9,4909.11,5,5,,RWD
7149,Porsche Boxster,Convertible,Diesel,74451.38,2014,Automatic,55592.24,11.9,9,9,8,6,5127.72,4,2,,RWD
7150,BMW M3,Coupe,Petrol,89273.11,2017,Manual,66863.28,14.9,10,6,6,6,4172.46,2,2,,RWD
7151,BMW X5,SUV,Diesel,148475.96,2022,Automatic,111378.53,11.8,10,8,9,9,5608.36,5,4,,AWD
7152,Suzuki Baleno,Hatchback,Petrol,15289.02,2011,Automatic,8587.97,24.8,5,10,4,5,1378.79,2,5,,FWD
7153,GMC Acadia,Sedan,Petrol,34600.13,2013,Manual,26421.08,24.7,6,7,8,7,2993.8,5,5,,AWD
7154,Subaru Outback,Minivan,Diesel,27731.44,2012,Automatic,21696.8,22.6,8,9,9,9,2367.12,5,7,,AWD
7155,Maserati Ghibli,Convertible,Diesel,116874.45,2012,Automatic,104274.39,10.9,9,8,10,10,5294.71,2,4,,AWD
7156,Volkswagen Passat,SUV,Diesel,58859.45,2011,Manual,46977.79,18.6,7,8,6,6,2076.98,4,5,,AWD
7157,Mazda CX-5,Minivan,Petrol,49683.39,2017,Automatic,38035.92,20.5,7,8,8,8,1076.5,5,5,,AWD
7158,Buick Enclave,Sedan,Hybrid,55680.98,2023,Manual,41757.81,20.9,8,6,7,6,2717.27,4,5,,FWD
7159,Nissan Sentra,Sedan,Petrol,22188.53,2014,Manual,9151.36,21.6,5,7,5,4,975.97,4,5,,FWD
7160,Honda Civic,Sedan,Diesel,18639.11,2015,Manual,8415.42,23.5,4,6,6,4,1374.83,4,5,,FWD
7161,Honda Accord,Wagon,Diesel,28801.49,2019,Manual,16045.01,27.5,4,8,6,4,922.83,3,5,,FWD
7162,Lexus LS,Coupe,Hybrid,139178.72,2022,Automatic,114948.56,9.1,8,5,9,10,5572.39,2,4,,RWD
7163,BMW M3,Coupe,Diesel,82024.31,2021,Automatic,56285.32,12.9,10,6,7,7,5023.17,2,2,,AWD
7164,Honda CR-V,Minivan,Petrol,40810.14,2017,Automatic,31945.68,17.8,6,5,9,9,1747.97,2,5,,AWD
7165,Hyundai Ioniq,Sedan,Electric,43013.82,2016,Automatic,31441.31,26.9,6,10,6,6,1486.2,2,5,61.9,AWD
7166,Volkswagen Tiguan,SUV,Petrol,29724.02,2019,Automatic,18410.08,19.7,7,7,9,8,1987.43,2,5,,AWD
7167,Volkswagen Passat,Wagon,Diesel,45246.63,2013,Automatic,35116.22,17.9,8,6,7,6,2294.59,1,7,,AWD
7168,Mazda CX-5,SUV,Hybrid,26581.09,2015,Automatic,17447.84,16.5,8,10,8,9,2396.9,2,5,,AWD
7169,Toyota Corolla,Sedan,Petrol,29878.13,2015,Manual,14735.04,25,5,6,5,6,1267.72,3,5,,FWD
7170,Honda Clarity,SUV,Hybrid,52888.39,2011,Automatic,34058.31,29.2,8,9,8,7,1242.96,3,5,,FWD
7171,Hyundai Elantra,Wagon,Diesel,26787.77,2021,Manual,12266.31,28.3,5,5,5,4,1246.97,2,5,,FWD
7172,Kia Optima,Sedan,Diesel,37805.21,2014,Automatic,24409.35,15.7,7,5,7,6,1728.28,4,5,,AWD
7173,Honda CR-V,Minivan,Diesel,31919.9,2021,Automatic,19585.42,20.9,6,5,9,9,1305.78,1,7,,AWD
7174,Chrysler Pacifica,Sedan,Diesel,56350.69,2021,Manual,40078.61,21,6,9,6,7,2594.19,3,4,,AWD
7175,Toyota Camry,Hatchback,Diesel,26474.95,2023,Manual,13298.18,24.1,6,10,5,5,1050.94,2,5,,FWD
7176,Porsche 911,Sedan,Hybrid,122222.02,2022,Automatic,92585.31,10.6,9,8,9,8,4197.27,2,4,,AWD
7177,Toyota Camry,Hatchback,Diesel,17270.55,2014,Automatic,7293.25,21.1,6,7,6,6,1452.79,2,5,,FWD
7178,BMW X5,SUV,Hybrid,165473.26,2020,Automatic,128389.98,11.3,10,7,9,10,4101.73,2,4,,AWD
7179,Kia Forte,Wagon,Diesel,24277.97,2018,Automatic,14011.67,24.6,6,8,4,6,686.93,5,5,,FWD
7180,Porsche Cayenne,Convertible,Diesel,180372.61,2012,Automatic,137676.46,10.3,10,9,10,8,4227.41,4,4,,RWD
7181,Honda CR-V,Wagon,Petrol,42080.28,2015,Automatic,32675.42,24.2,6,8,9,9,1894.47,4,5,,FWD
7182,Dodge Charger,Sedan,Petrol,85783.31,2019,Manual,52247.71,12.9,10,10,7,5,4864.23,1,2,,RWD
7183,Toyota Corolla,Wagon,Petrol,28912.06,2021,Manual,12697.67,24,5,9,4,6,1284.16,3,5,,FWD
7184,Chevrolet Traverse,Wagon,Petrol,27913.07,2013,Automatic,18960.31,22.2,8,6,8,8,2468.83,5,7,,AWD
7185,Toyota Prius,Sedan,Electric,55941.69,2017,Automatic,39910.79,28.7,6,7,6,6,768.32,2,5,48.4,FWD
7186,Nissan Altima,Wagon,Diesel,29145.87,2016,Manual,16557.12,26.8,5,8,5,6,1258.51,2,5,,FWD
7187,Hyundai Tucson,Minivan,Diesel,46333.66,2010,Automatic,34758.26,15.9,8,5,8,9,2064.72,3,5,,FWD
7188,Chevrolet Camaro,Sedan,Diesel,86736.63,2021,Manual,67797.17,8.9,9,10,8,7,2706.7,4,4,,AWD
7189,Nissan GT-R,Sedan,Diesel,98560.59,2019,Manual,77944.09,9.3,9,5,6,5,3220.89,2,2,,RWD
7190,Porsche Boxster,Sedan,Petrol,77343.98,2020,Manual,52167.24,14,10,6,6,5,3782.95,2,2,,AWD
7191,GMC Acadia,SUV,Petrol,50171.2,2010,Automatic,30716.64,17,6,9,6,7,2805.65,1,7,,AWD
7192,Volkswagen Passat,Hatchback,Hybrid,37417.65,2019,Manual,24792.91,18,7,8,8,6,1804.73,5,4,,AWD
7193,Hyundai Elantra,Sedan,Diesel,19576.64,2021,Automatic,8768.19,25.8,5,9,6,6,846.25,4,5,,FWD
7194,Kia Niro EV,Hatchback,Hybrid,51903.24,2011,Automatic,37136.98,28.8,6,5,8,6,1654.87,1,4,,FWD
7195,Chevrolet Traverse,SUV,Hybrid,47230.48,2011,Automatic,37023.3,19.2,8,6,9,8,1097.42,2,5,,AWD
7196,Chevrolet Malibu,SUV,Diesel,51600.18,2014,Manual,40387.63,19.7,7,8,8,6,1654.5,2,5,,AWD
7197,Dodge Charger,Convertible,Petrol,75416.77,2024,Automatic,54342.86,11.1,10,5,6,7,5452.12,2,2,,AWD
7198,Kia Forte,Wagon,Diesel,20295.36,2022,Automatic,8469.21,21,6,9,6,6,1224.5,5,5,,FWD
7199,Audi Q7,Sedan,Diesel,101859.49,2016,Automatic,89220.92,9.8,10,8,10,9,6787.79,2,5,,RWD
7200,Honda Civic,Hatchback,Petrol,16849.32,2024,Automatic,7627.6,23.6,6,9,5,5,1409.9,5,5,,FWD
7201,Ford Focus,Wagon,Petrol,17248.87,2015,Manual,9401.05,24,4,10,5,5,1474.34,4,5,,FWD
7202,Nissan GT-R,Convertible,Diesel,77601.45,2012,Automatic,57962.89,9.4,9,9,6,7,5217.89,2,2,,AWD
7203,Porsche 911,Coupe,Hybrid,123449.84,2013,Automatic,100139.84,9.6,8,6,10,8,4246.06,3,4,,RWD
7204,Dodge Durango,Sedan,Hybrid,58015.08,2024,Manual,45067.3,17.5,8,7,7,6,1512.8,4,5,,AWD
7205,Dodge Challenger,Convertible,Petrol,77575.73,2022,Automatic,52178.61,13.5,9,7,6,7,4977.21,4,4,,AWD
7206,Ford Focus,Hatchback,Petrol,24537.88,2010,Automatic,13450.74,25.5,4,7,6,5,1331.15,3,5,,FWD
7207,Toyota Camry,Hatchback,Diesel,28069.45,2021,Manual,13353.22,21.8,5,6,6,6,1485.73,2,5,,FWD
7208,Chevrolet Corvette,Convertible,Petrol,65633.71,2017,Manual,44637.29,9.4,9,10,6,6,4090.09,1,2,,AWD
7209,Kia Sorento,SUV,Hybrid,42354.09,2012,Automatic,33345.55,20.3,7,8,9,10,2257.95,2,7,,AWD
7210,Suzuki Baleno,Hatchback,Diesel,27125.22,2014,Manual,15052.6,22.9,5,8,4,4,621.74,4,5,,FWD
7211,Mercedes C-Class,SUV,Hybrid,183076.5,2024,Automatic,131246.71,10.5,10,7,10,10,6520.25,3,4,,AWD
7212,BMW X5,SUV,Diesel,152941.58,2020,Automatic,109891.58,10.5,10,10,9,8,6517.93,5,4,,AWD
7213,Audi A4,Coupe,Hybrid,146620.51,2018,Automatic,122131.07,10.4,8,5,9,9,5288.04,1,5,,AWD
7214,Porsche Boxster,Sedan,Petrol,90559.49,2013,Manual,54587.04,8.2,10,10,7,6,4438.91,1,4,,RWD
7215,Buick Enclave,SUV,Petrol,41957.19,2018,Automatic,26949.19,20.2,7,8,7,5,2780.66,5,4,,FWD
7216,Hyundai Elantra,Wagon,Diesel,25197.29,2017,Manual,11135.27,26.5,5,10,6,4,1447.27,4,5,,FWD
7217,Hyundai Kona,Sedan,Hybrid,44412.29,2018,Automatic,32518.38,23.4,8,6,8,5,1931.08,4,5,,FWD
7218,Kia Optima,Sedan,Hybrid,35102.34,2016,Manual,25012.14,23.5,6,7,8,7,1923.69,5,7,,FWD
7219,Jaguar XF,SUV,Diesel,108560.5,2015,Automatic,92718.93,10.1,8,5,10,9,5001.51,3,4,,RWD
7220,Nissan GT-R,Convertible,Petrol,68061.21,2018,Automatic,45775.37,10.9,10,8,6,5,3561.19,5,2,,AWD
7221,Chevrolet Malibu,Hatchback,Diesel,35313.41,2011,Automatic,21410.91,24,6,6,7,7,2339.29,4,4,,FWD
7222,Nissan Sentra,Hatchback,Diesel,27324.52,2022,Automatic,12201.19,23.7,6,9,6,4,1295.2,3,5,,FWD
7223,Dodge Charger,Coupe,Petrol,81877.24,2019,Automatic,61978.78,12.2,9,10,8,6,4673.07,1,4,,AWD
7224,BMW M3,Convertible,Petrol,61648.98,2023,Manual,45323.52,13.4,10,10,8,6,2761.67,1,2,,RWD
7225,Volkswagen Tiguan,SUV,Diesel,30241.57,2011,Automatic,23429.24,24.1,6,5,8,8,1786.87,2,7,,AWD
7226,Tesla Model S,SUV,Hybrid,40960.71,2021,Automatic,31347.16,26.1,6,7,6,8,1692.05,3,4,,FWD
7227,BMW X5,Sedan,Petrol,145775.93,2018,Automatic,115072.28,9.8,10,10,10,8,6499.78,1,5,,AWD
7228,Porsche Cayenne,Sedan,Petrol,174627.26,2013,Automatic,141094.93,10.4,10,5,10,8,4313.83,1,4,,RWD
7229,Honda Accord,Hatchback,Diesel,26155.72,2022,Manual,13704.82,20.6,6,5,6,4,1005.41,5,5,,FWD
7230,Buick Enclave,SUV,Petrol,46013.69,2010,Manual,32388.06,18.6,6,6,8,5,1951.66,4,4,,FWD
7231,Lexus LS,Sedan,Diesel,131880.82,2023,Automatic,111327.23,9.1,10,9,9,9,4319.64,2,5,,AWD
7232,Buick Enclave,SUV,Petrol,54943.82,2014,Automatic,35555.58,15.4,6,8,7,7,2059.81,4,5,,FWD
7233,GMC Acadia,Wagon,Hybrid,37444.99,2024,Automatic,29246.46,20,7,8,8,7,2903.24,2,7,,FWD
7234,Tata Harrier,Wagon,Diesel,34207.74,2018,Manual,23059.21,18,6,9,7,6,1985.52,3,5,,FWD
7235,Tata Harrier,Hatchback,Diesel,39756.62,2022,Manual,27792.5,24.2,8,9,8,5,2705.14,2,5,,FWD
7236,Porsche Boxster,Sedan,Petrol,76200.54,2014,Automatic,57625.86,12.4,9,10,8,5,4506.47,5,2,,RWD
7237,Audi Q7,Sedan,Diesel,190623.93,2010,Automatic,158524.19,10.5,10,6,9,8,4770.63,3,5,,AWD
7238,BMW i3,Hatchback,Hybrid,39203.15,2011,Automatic,30511.43,29,7,9,7,6,991.98,4,5,,AWD
7239,Chevrolet Corvette,Coupe,Diesel,94349.1,2023,Manual,68134.43,11,10,8,7,7,4343.33,1,4,,AWD
7240,BMW 7 Series,Convertible,Petrol,142316.22,2023,Automatic,116055.17,10.4,10,8,10,8,4032.68,4,4,,RWD
7241,Mazda CX-5,Minivan,Diesel,41375.01,2011,Automatic,28685.4,23.2,6,9,9,10,1699.2,4,7,,FWD
7242,Jaguar XF,SUV,Petrol,136791.81,2014,Automatic,119345.47,9.8,9,9,10,8,5549.47,2,5,,RWD
7243,BMW M3,Convertible,Petrol,82351.59,2016,Manual,54091.35,14,10,6,7,6,4847.11,4,4,,AWD
7244,BMW X5,Convertible,Diesel,103592.48,2020,Automatic,87867.84,8.5,10,6,9,8,4195.9,5,5,,AWD
7245,Hyundai Elantra,Wagon,Petrol,16382.61,2010,Manual,7039.04,27.4,6,6,5,4,524.13,3,5,,FWD
7246,GMC Acadia,Sedan,Hybrid,58998.77,2011,Manual,44170.99,20.5,6,7,6,6,1759.4,4,4,,AWD
7247,Jaguar F-Pace,Coupe,Petrol,183644.78,2013,Automatic,140828.17,9,10,6,9,10,5413.23,2,4,,AWD
7248,Kia Niro EV,SUV,Electric,51263.73,2013,Automatic,37237.62,29.9,6,5,8,7,1662.5,2,4,35.1,AWD
7249,Hyundai Kona,Sedan,Hybrid,53461.17,2020,Manual,41593.25,18.3,6,6,7,7,2599.88,1,7,,AWD
7250,Honda Clarity,Hatchback,Electric,33275.16,2011,Automatic,20919.15,27,6,5,8,8,1197.21,4,4,25.6,AWD
7251,Toyota Prius,Hatchback,Electric,55431.57,2010,Automatic,37401.32,27.7,6,9,8,7,1583.91,5,5,27.6,FWD
7252,Porsche Boxster,Coupe,Diesel,82874.11,2019,Manual,50030.05,9.3,9,10,7,5,3541.28,4,4,,AWD
7253,BMW 7 Series,Convertible,Petrol,183641.4,2019,Automatic,144453.92,8.7,10,8,9,8,6659.28,3,4,,RWD
7254,Chevrolet Traverse,SUV,Diesel,29751.56,2018,Automatic,22048.23,24.1,6,6,9,10,1897.7,2,7,,AWD
7255,BMW X5,SUV,Petrol,195096.55,2018,Automatic,167903.71,11.7,9,6,9,9,4259.71,5,5,,AWD
7256,Honda Civic,Sedan,Diesel,17714.58,2010,Automatic,9684.78,25.6,6,6,4,6,581.35,5,5,,FWD
7257,Nissan Altima,Hatchback,Petrol,18401.86,2013,Automatic,7944.27,21.2,5,7,4,4,1129.79,1,5,,FWD
7258,Hyundai Kona,Hatchback,Hybrid,33163.99,2021,Manual,22677.16,23.7,6,8,7,7,2176.22,3,7,,AWD
7259,Chevrolet Traverse,Wagon,Petrol,36557.71,2014,Automatic,22537.33,22.4,8,6,8,8,1973.83,3,7,,AWD
7260,Nissan Altima,Sedan,Petrol,27975.52,2020,Automatic,16379.49,20.3,4,8,4,6,1429.25,2,5,,FWD
7261,Jaguar XF,Coupe,Hybrid,157203.24,2023,Automatic,125967.36,11.9,10,10,10,10,5764.16,5,4,,RWD
7262,Chevrolet Corvette,Coupe,Diesel,65861.62,2020,Manual,44428.19,9.3,9,6,7,7,3784.45,2,4,,RWD
7263,Dodge Challenger,Coupe,Petrol,92076.06,2023,Automatic,68923.7,12.2,9,10,8,7,4813.74,1,2,,AWD
7264,Honda Clarity,SUV,Electric,52619.03,2018,Automatic,35952.26,28.9,8,8,6,6,1399.36,3,5,36,FWD
7265,Subaru Outback,Minivan,Diesel,49721.67,2011,Automatic,30566.22,18.5,7,6,10,8,1835.66,5,5,,AWD
7266,Mercedes S-Class,Coupe,Petrol,120771.19,2011,Automatic,100794.29,8.2,10,5,9,9,5487.65,1,4,,AWD
7267,Chevrolet Malibu,Hatchback,Petrol,34170.53,2020,Automatic,25168.13,18.9,6,6,6,5,2792.81,5,7,,AWD
7268,Nissan Altima,Hatchback,Diesel,22099.5,2023,Automatic,11506.1,22,6,7,6,4,1413.91,5,5,,FWD
7269,Chrysler Pacifica,Sedan,Petrol,32913.52,2023,Automatic,26054.2,21,7,8,7,5,2214.89,2,5,,FWD
7270,Suzuki Baleno,Hatchback,Diesel,25668.09,2015,Automatic,12703.65,28.1,4,6,4,6,744.94,1,5,,FWD
7271,Chevrolet Traverse,SUV,Diesel,46990.31,2012,Automatic,28385.15,22.8,8,6,8,8,2393.12,2,7,,FWD
7272,Hyundai Ioniq,Hatchback,Electric,38388.92,2012,Automatic,26318.98,29,7,8,8,6,1530.1,4,5,39.4,AWD
7273,Hyundai Kona,Hatchback,Diesel,46766.84,2023,Manual,29623.25,19.6,7,7,6,6,2311.12,4,4,,FWD
7274,Subaru WRX,Coupe,Diesel,75887.63,2018,Automatic,55293.91,8.3,10,10,7,6,4932.16,2,2,,AWD
7275,Kia Optima,Sedan,Hybrid,36108.99,2015,Manual,25970.33,18.8,8,6,7,5,1782.12,5,4,,AWD
7276,Kia Sorento,SUV,Petrol,45840.26,2023,Automatic,33913.29,16.2,6,7,9,10,1960.86,1,7,,FWD
7277,Toyota Corolla,Sedan,Petrol,21070.77,2018,Manual,9537.59,29.8,4,7,4,6,1377.08,5,5,,FWD
7278,Ford Mustang,Sedan,Petrol,68067.88,2023,Manual,44079.96,12.2,10,5,7,7,3211.18,5,4,,RWD
7279,Mazda MX-5,Sedan,Diesel,82410.39,2012,Manual,59418.37,13.5,10,6,8,6,4454.31,2,2,,RWD
7280,Dodge Charger,Sedan,Petrol,96453.39,2020,Manual,59253.61,13.2,10,6,6,7,3432.94,4,2,,AWD
7281,Nissan Leaf,Sedan,Hybrid,56843.05,2011,Automatic,44033.48,26.1,6,10,6,8,572.98,5,4,,AWD
7282,Jaguar F-Pace,SUV,Diesel,140057.15,2022,Automatic,102516.43,11,10,7,9,8,4396.34,2,5,,AWD
7283,Tata Harrier,SUV,Diesel,31582.83,2022,Automatic,19370.91,23.9,7,6,6,5,2695.22,5,4,,FWD
7284,GMC Acadia,Hatchback,Petrol,51659.34,2019,Automatic,34970.53,19.7,7,9,8,7,1768.47,3,5,,FWD
7285,Kia Optima,Wagon,Petrol,39308.83,2024,Automatic,29995.2,20.8,8,10,7,6,2399.93,4,4,,AWD
7286,Porsche Boxster,Sedan,Diesel,78122.69,2020,Manual,55236.76,12.5,9,9,7,7,5414.7,4,4,,RWD
7287,Subaru Outback,Minivan,Diesel,34860.4,2014,Automatic,27133.29,24.7,6,6,10,10,1699.44,1,7,,FWD
7288,Nissan Rogue,Wagon,Petrol,45854.87,2023,Automatic,35505.26,17.3,8,6,8,8,1228.97,1,5,,AWD
7289,Toyota Prius,Hatchback,Electric,53127.56,2010,Automatic,41915.8,25.3,7,8,8,6,533.07,5,4,89.2,FWD
7290,Hyundai Tucson,Minivan,Petrol,30830.22,2015,Automatic,19564.66,16,8,9,8,9,1677.45,5,7,,AWD
7291,Nissan Rogue,Minivan,Diesel,28328.49,2014,Automatic,20058.18,21.9,7,6,9,8,2258.22,4,5,,AWD
7292,Mercedes S-Class,Coupe,Petrol,154220.09,2020,Automatic,124258.37,9.9,9,8,10,10,6043.8,5,5,,AWD
7293,GMC Acadia,Hatchback,Diesel,38158.4,2019,Manual,26360.75,23.6,6,6,8,7,2252.42,4,5,,AWD
7294,Lexus LS,Sedan,Petrol,105747.77,2020,Automatic,78330.67,9,9,9,10,9,5141.56,5,5,,AWD
7295,Nissan Leaf,Hatchback,Electric,39009.23,2022,Automatic,23627.87,28.1,6,9,8,8,660.24,3,5,45.4,FWD
7296,Mercedes S-Class,Sedan,Petrol,118320.86,2019,Automatic,84834.72,11.3,10,7,9,8,4070.73,3,4,,AWD
7297,Kia Optima,Sedan,Hybrid,57312.78,2021,Automatic,41759.04,22.2,8,7,8,5,1564.49,5,7,,AWD
7298,Suzuki Swift,Sedan,Petrol,29371.46,2024,Automatic,12018.58,28,6,8,4,5,1213.51,4,5,,FWD
7299,Porsche Boxster,Sedan,Diesel,82732.92,2024,Manual,58360.97,13.4,9,9,7,6,3285.02,1,4,,RWD
7300,Tata Harrier,Wagon,Diesel,35788.77,2011,Automatic,22978.24,23.3,8,5,7,7,2570.82,5,7,,AWD
7301,Nissan Sentra,Hatchback,Petrol,23190.92,2020,Automatic,12546.51,29.3,4,5,4,4,1052.34,3,5,,FWD
7302,Kia Forte,Hatchback,Diesel,20482.98,2021,Manual,10672.58,23,4,8,4,4,668.32,4,5,,FWD
7303,Tata Harrier,Hatchback,Petrol,48011.81,2024,Automatic,33691.35,24.3,6,6,6,6,1561.59,1,7,,FWD
7304,Volkswagen Tiguan,Wagon,Petrol,27637.34,2022,Automatic,19441.18,19.2,7,6,9,10,1251.17,2,7,,FWD
7305,Tata Harrier,SUV,Diesel,38965.06,2022,Automatic,29208.18,24.3,7,8,7,6,2800.54,5,4,,FWD
7306,Jeep Grand Cherokee,Wagon,Petrol,31532.06,2015,Automatic,20976,20.8,7,9,7,5,1618.65,3,5,,AWD
7307,Porsche Boxster,Convertible,Diesel,82771.32,2023,Manual,56518.54,11.2,10,6,7,7,3834.94,5,2,,RWD
7308,Subaru WRX,Convertible,Petrol,94211.87,2021,Automatic,56892.34,11.3,10,8,8,6,3066.83,4,4,,RWD
7309,Kia Sorento,Wagon,Petrol,26515.68,2019,Automatic,17803.09,15.5,6,7,9,8,1912.33,5,7,,FWD
7310,Kia Forte,Hatchback,Diesel,27662.69,2020,Manual,12909.7,21.3,6,7,4,5,951.15,5,5,,FWD
7311,Volkswagen Passat,Hatchback,Hybrid,50603.91,2014,Manual,40379.13,17.4,7,9,7,5,2524.62,3,5,,FWD
7312,Audi A4,Coupe,Hybrid,188556.11,2020,Automatic,169536.72,8,8,10,10,10,6233.22,4,4,,AWD
7313,Toyota Camry,Hatchback,Petrol,23810.68,2021,Automatic,12399.43,28,6,8,4,5,801.83,2,5,,FWD
7314,Toyota Corolla,Sedan,Petrol,28320.13,2023,Manual,16217.19,20.3,4,5,4,4,725.7,2,5,,FWD
7315,Jaguar XF,Convertible,Diesel,125356.96,2010,Automatic,105485.9,11.7,8,7,9,8,5968.67,4,4,,RWD
7316,Nissan GT-R,Coupe,Petrol,69283.72,2013,Manual,44610.95,12.3,9,9,7,6,4453.58,4,2,,RWD
7317,Toyota Highlander,SUV,Hybrid,25409.64,2012,Automatic,16671.76,18.3,7,10,10,8,1486.82,4,5,,AWD
7318,Kia Forte,Hatchback,Petrol,23106.74,2019,Automatic,11540.31,25.6,5,8,5,5,744.14,2,5,,FWD
7319,Chevrolet Traverse,Minivan,Hybrid,47063.26,2011,Automatic,28278.82,19.1,6,8,9,9,2165.56,4,5,,AWD
7320,Audi A4,Sedan,Diesel,167988.25,2024,Automatic,137455.81,9.4,8,9,10,9,4074.51,3,5,,AWD
7321,Nissan Leaf,Hatchback,Hybrid,30788.12,2012,Automatic,19298.78,26.5,8,6,8,6,1056.08,2,4,,AWD
7322,Ford Mustang,Coupe,Petrol,94645.78,2012,Manual,66129.27,10.5,9,7,7,5,4345.56,4,4,,AWD
7323,Volkswagen Tiguan,SUV,Hybrid,39655.4,2013,Automatic,30463.43,23.3,7,5,8,10,1643.34,1,7,,FWD
7324,BMW X5,Coupe,Hybrid,113800.36,2011,Automatic,86494.71,9.9,9,8,9,9,6445.91,3,4,,RWD
7325,Ford Explorer,Minivan,Petrol,33077.97,2022,Automatic,20653.72,18.4,7,10,8,8,1284.73,2,7,,FWD
7326,BMW X5,Sedan,Hybrid,196671.84,2023,Automatic,162925.94,9.2,9,10,10,10,5154.34,2,4,,RWD
7327,Dodge Challenger,Sedan,Diesel,89538.56,2014,Manual,54603.83,12.5,9,9,8,5,5272.29,4,4,,RWD
7328,Dodge Challenger,Sedan,Diesel,64770.99,2013,Manual,42219.1,14.2,10,10,8,7,4912.82,1,4,,AWD
7329,Suzuki Swift,Sedan,Petrol,26287.01,2018,Automatic,13806.45,28.4,4,9,5,5,667.71,1,5,,FWD
7330,Porsche Boxster,Coupe,Petrol,75706.35,2011,Manual,55052.18,13.9,10,9,7,6,4997.39,1,4,,AWD
7331,Toyota Highlander,SUV,Petrol,37421.99,2023,Automatic,26187.76,19.8,8,6,9,10,1557.43,2,5,,FWD
7332,Jaguar XF,SUV,Hybrid,110725.87,2014,Automatic,90508.92,11.4,8,7,9,8,4769.76,2,4,,AWD
7333,Buick Enclave,Wagon,Petrol,47024.5,2019,Manual,36715.66,20.8,8,8,8,7,2687.16,2,5,,AWD
7334,Kia Optima,Wagon,Petrol,34636.03,2021,Manual,25071.11,24,8,8,8,6,2121.6,5,4,,AWD
7335,Audi Q7,Coupe,Petrol,105192.56,2017,Automatic,80476.25,10.4,9,9,9,10,4448.7,5,5,,AWD
7336,Toyota Camry,Hatchback,Diesel,23547.36,2018,Manual,11335.81,22.8,4,5,5,6,1454.6,2,5,,FWD
7337,Nissan GT-R,Sedan,Diesel,67978.96,2019,Automatic,42664.31,8.5,10,9,7,6,4661.45,2,4,,RWD
7338,Kia Sorento,Minivan,Diesel,27885.88,2014,Automatic,20891.49,16.2,6,9,10,8,1550.89,3,5,,AWD
7339,BMW M3,Coupe,Diesel,72988.87,2011,Manual,46009.85,13.4,10,5,6,5,2956.73,3,2,,RWD
7340,Subaru WRX,Sedan,Diesel,89880.5,2010,Manual,54062.03,13.3,10,6,6,5,4976.19,1,4,,RWD
7341,Kia Niro EV,SUV,Electric,57154.89,2015,Automatic,39839.24,25.2,7,8,7,7,1200.71,3,5,27.3,FWD
7342,Nissan GT-R,Convertible,Diesel,97253.84,2015,Automatic,65030.47,12.5,9,6,8,6,5088.77,3,2,,AWD
7343,Toyota Corolla,Sedan,Diesel,22784.33,2019,Manual,13099.69,28.9,4,10,5,4,1085.84,5,5,,FWD
7344,Ford Explorer,Minivan,Diesel,49170.18,2015,Automatic,35036.11,23.3,6,9,8,8,2340.47,4,5,,AWD
7345,Kia Niro EV,Sedan,Electric,34628.65,2023,Automatic,21897.11,29.6,8,5,8,6,1107.35,5,5,45.5,AWD
7346,Suzuki Swift,Wagon,Petrol,19383.5,2013,Manual,9153.94,27.6,6,8,5,4,938.22,4,5,,FWD
7347,Nissan Leaf,SUV,Hybrid,43330.93,2016,Automatic,34116.85,28.9,8,5,6,8,660.36,1,5,,FWD
7348,Jeep Grand Cherokee,SUV,Hybrid,40511.04,2013,Automatic,32024.98,16,7,10,8,7,2336.12,5,7,,AWD
7349,Nissan Altima,Wagon,Petrol,15759.75,2010,Automatic,7285.14,29.8,6,6,5,4,910.7,3,5,,FWD
7350,Toyota Prius,SUV,Electric,50908.27,2024,Automatic,38265.56,25.4,6,9,8,8,1926.8,2,5,31.5,AWD
7351,Mercedes C-Class,Convertible,Petrol,153094.25,2010,Automatic,133892.53,11.4,10,8,9,9,4823.54,4,5,,RWD
7352,Mazda CX-5,Wagon,Hybrid,36492.24,2019,Automatic,25487.2,21.7,7,6,10,9,2157.28,3,7,,AWD
7353,Audi A4,Sedan,Diesel,156380.94,2016,Automatic,121167.57,10.4,10,7,10,10,6590.05,2,5,,AWD
7354,Volkswagen Tiguan,Wagon,Hybrid,42814.92,2024,Automatic,26326.69,16.5,7,7,9,9,1763.04,5,7,,FWD
7355,Porsche 911,Sedan,Petrol,182085.35,2012,Automatic,140842.35,10.4,8,8,9,10,4877.45,3,4,,AWD
